"Utility Type","Utility Name","Year","Ag & Water Pump","Commercial Building","Commercial Other","Industry","Mining & Construction","Residential","Streetlight","Total Usage"
"Publicly owned utility","Sacramento Municipal Utility District","2002","     161.750000","    3691.980000","     440.540000","     777.580000","     145.160000","    4086.520000","      79.300000","    9382.830000"
"Publicly owned utility","Sacramento Municipal Utility District","2003","     181.430000","    3920.760000","     476.250000","     780.090000","     125.060000","    4360.810000","      79.560000","    9923.960000"
"Publicly owned utility","Sacramento Municipal Utility District","2004","     189.840000","    4070.210000","     481.960000","     773.080000","     129.410000","    4426.130000","      79.660000","   10150.290000"
"Publicly owned utility","Sacramento Municipal Utility District","2005","     176.730000","    4311.180000","     490.010000","     781.200000","     128.000000","    4554.250000","      81.220000","   10522.590000"
"Publicly owned utility","Sacramento Municipal Utility District","2006","     184.470000","    4335.890000","     492.980000","     860.220000","     128.820000","    4746.800000","      80.100000","   10829.280000"
"Publicly owned utility                            ","Sacramento Municipal Utility District             ","2007","     207.409077","    4361.384067","     524.589834","     911.836380","     135.209669","    4634.495624","      84.759596","   10859.684247"
"Publicly owned utility                            ","Sacramento Municipal Utility District                                                               ","2008","     204.524911","    4457.698095","     540.250281","     818.359844","     129.019133","    4699.677446","      85.347734","   10934.877444"
"Publicly owned utility","Sacramento Municipal Utility District                                                               ","2009","     186.882527","    4280.133625","     497.836650","     748.464637","     118.241901","    4676.925820","      86.564107","   10595.049267"
"Publicly owned utility","Shasta Dam Area Public Utility District","1990","       0.000000","       8.716845","       0.000000","      16.514719","       0.000000","      33.289710","       0.000000","      58.521274"
"Publicly owned utility","Shasta Dam Area Public Utility District","1991","       0.000000","       8.035883","       0.000000","      17.709357","       0.000000","      36.017101","       0.000000","      61.762341"
"Publicly owned utility","Shasta Dam Area Public Utility District","1992","       0.000000","      10.777827","       0.000000","      17.449681","       0.000000","      36.127681","       0.000000","      64.355189"
"Publicly owned utility","Shasta Dam Area Public Utility District","1993","       0.000000","       8.333597","       0.000000","      16.230956","       0.000000","      34.569221","       0.000000","      59.133774"
"Publicly owned utility","Shasta Dam Area Public Utility District","1994","       0.000000","       8.643476","       0.000000","      16.482087","       0.000000","      34.668090","       0.000000","      59.793653"
"Publicly owned utility","Shasta Dam Area Public Utility District","1995","       0.000000","       8.937571","       0.000000","      16.490806","       0.000000","      34.170338","       0.000000","      59.598715"
"Publicly owned utility","Shasta Dam Area Public Utility District","1996","       0.000000","       9.398222","       0.000000","      16.579274","       0.000000","      35.002772","       0.000000","      60.980268"
"Publicly owned utility","Shasta Dam Area Public Utility District","1997","       0.000000","       8.820323","       0.000000","      16.927657","       0.000000","      33.650946","       0.000000","      59.398926"
